,file,gzzz,height,ratio,size
116,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000136097614041,2000.0,2.5,1.0
117,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000110962775083,2000.0,2.5,1.0
118,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.25166945883e-05,2000.0,2.5,1.0
119,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000115198933229,2000.0,2.5,1.0
120,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,9.77027249724e-05,2000.0,2.5,1.0
121,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000203949163554,2000.0,2.5,1.0
122,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000234260653481,2000.0,2.5,1.0
123,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000101107325441,2000.0,2.5,1.0
124,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.03585853873e-05,2000.0,2.5,1.0
125,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.03585853873e-05,2000.0,2.5,1.0
126,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000101107325441,2000.0,2.5,1.0
127,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000234260653481,2000.0,2.5,1.0
128,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000203949163554,2000.0,2.5,1.0
129,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,9.77027249725e-05,2000.0,2.5,1.0
