point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
74,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000571396690926,0.00269023421261,0.000204805251613,4.88116315119e-05,0.000898489471989,-0.00552552399236,-0.00100357792053,-0.000327092781078,0.00283528978001,0.000798772668934,0.0,1.0
75,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000571396690926,-0.00269023421261,0.000204805251613,-4.88116315119e-05,0.000898489471989,0.00552552399236,-0.00100357792053,-0.000327092781078,-0.00283528978001,0.000798772668934,0.0,1.0
76,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0120649663404,-0.0439989138819,0.00489897380575,-0.00225559129443,0.0161273285609,0.0872447772969,-0.0200822524763,-0.00406236222041,-0.0432458634148,0.0151832786702,0.0,1.0
77,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-52.0845672285,18.5483135044,-19.5357642771,-59.9105536218,18.5397500854,-52.0899093706,-19.5242577656,33.5448166096,33.5415953328,39.0600225368,0.0,1.0
78,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.031575976742,0.0924343692591,0.0125872536392,0.007042838233,0.0416291034145,-0.181573905389,-0.0516086191621,-0.0100531266764,0.0891395361661,0.0390213655268,0.0,1.0
79,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00148951162113,7.99493571727e-20,0.000627411565002,3.50153035703e-21,0.00223347412185,-1.99674682466e-18,-0.00277163356577,-0.000743962500753,1.07082869249e-18,0.00214422200079,0.0,1.0
80,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00668491339837,4.61125604962e-17,-7.05104944751e-05,4.97266477736e-17,-0.00894078119374,3.70795142928e-15,-0.00133614384903,0.00225586779531,-3.33236796797e-16,0.00140665434349,0.0,1.0
81,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0113247372245,0.0282532784726,-0.00383303956012,0.00613002956967,-0.0282486181571,-0.011331247138,-0.00383209225823,0.0169238809322,-0.0169220313342,0.00766513181816,0.0,1.0
82,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.181514946514,-0.0416023444735,-0.0515862905587,-0.00703768962676,0.0924051382715,0.0315554078339,0.0125820386137,0.0891098082637,0.0100469366418,0.0390042519467,0.0,1.0
83,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0117661422989,-0.0141135821299,-0.00158650521805,-0.00353167397266,-0.0214788853819,0.00136009989755,-0.00293873002051,0.00971274308307,0.0127534822323,0.0045252352385,0.0,1.0
84,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00267117502993,-0.000205019146045,-9.80838575302e-06,-0.000202255478538,-0.00340793790016,-0.00164486662397,-0.000593424032652,0.000736762870243,0.00184988577002,0.000603232418404,0.0,1.0
