point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
1096,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio25.0-height260000-pole.txt,-4.00520852598e-21,1.19214578507e-22,1.40745276972e-07,1.01123476119e-21,-2.02964272926e-21,8.68165796318e-21,1.40745276972e-07,4.9865549252e-20,5.25524322144e-21,-2.81490553948e-07,25.0,1.0
1097,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio25.0-height260000-pole.txt,-2.35849872154e-21,2.51286726439e-21,1.40745276972e-07,-3.38759541409e-21,-2.27412629906e-21,-2.33967066908e-21,1.40745276972e-07,5.48060922556e-20,6.26659107373e-21,-2.81490553948e-07,25.0,1.0
1098,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio25.0-height260000-pole.txt,-4.30899060594e-21,5.30342326094e-22,1.40745276972e-07,3.05522390421e-21,-1.47765476675e-21,-4.23095774737e-21,1.40745276972e-07,4.96165678876e-20,-1.57723309533e-21,-2.81490553948e-07,25.0,1.0
1099,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio25.0-height260000-pole.txt,-2.96316774932e-21,1.04097933592e-22,1.40745276972e-07,9.06198979272e-22,3.61167734956e-22,5.29221108623e-22,1.40745276972e-07,5.23098679621e-20,1.41038818084e-21,-2.81490553948e-07,25.0,1.0
1100,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.56801110827e-14,1.03154430705e-22,1.40745427554e-07,-3.39005817473e-22,3.85882009459e-14,-1.00777094238e-21,1.40745338932e-07,-9.42683750063e-14,1.04987637426e-21,-2.81490766492e-07,27.5,1.0
1101,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.54057474562e-14,6.54937501656e-17,1.40745427675e-07,1.4242676723e-16,3.84956806034e-14,3.23501614436e-16,1.40745339129e-07,-9.39014305234e-14,-3.88985124464e-16,-2.81490766808e-07,27.5,1.0
1102,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.56616595423e-14,-5.86353447166e-17,1.40745427447e-07,2.23235316995e-16,3.84530596965e-14,4.61938103592e-16,1.40745339168e-07,-9.41147778826e-14,-4.03311378842e-16,-2.8149076662e-07,27.5,1.0
1103,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.54122335625e-14,-5.88757419641e-17,1.40745427479e-07,1.72223091035e-16,3.83957830898e-14,4.7041711037e-16,1.4074533931e-07,-9.38080475835e-14,-4.11551140895e-16,-2.81490766794e-07,27.5,1.0
1104,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.52441452381e-14,-6.13971083607e-17,1.40745427348e-07,1.308306913e-16,3.82148740897e-14,1.47770373099e-16,1.40745339568e-07,-9.34590661113e-14,-8.63665981865e-17,-2.81490766921e-07,27.5,1.0
1105,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.52441177155e-14,6.13976049598e-17,1.40745427348e-07,-1.30830376789e-16,3.82148703579e-14,-1.47769493768e-16,1.40745339568e-07,-9.34590851283e-14,8.63669772356e-17,-2.81490766921e-07,27.5,1.0
1106,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.5412227779e-14,5.8874953459e-17,1.40745427479e-07,-1.72223138643e-16,3.83957890458e-14,-4.70416846018e-16,1.4074533931e-07,-9.38080419811e-14,4.11551492202e-16,-2.81490766794e-07,27.5,1.0
1107,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.5661647678e-14,5.86348514294e-17,1.40745427447e-07,-2.23233592319e-16,3.84530627236e-14,-4.61938187095e-16,1.40745339168e-07,-9.41147778849e-14,4.03311560428e-16,-2.8149076662e-07,27.5,1.0
1108,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.54057437615e-14,-6.54941409043e-17,1.40745427675e-07,-1.42426562176e-16,3.84956836466e-14,-3.23502037949e-16,1.40745339129e-07,-9.39014777805e-14,3.88988105154e-16,-2.81490766808e-07,27.5,1.0
1109,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,5.56801132442e-14,4.83836034858e-23,1.40745427554e-07,-4.80278511989e-22,3.85882001119e-14,-1.42616923597e-21,1.40745338932e-07,-9.42683773897e-14,-9.73229689457e-24,-2.81490766492e-07,27.5,1.0
1110,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.15295095986e-14,-3.88064029561e-23,1.40745403987e-07,-5.32821242603e-22,4.51544316327e-14,-2.80314061253e-22,1.40745309177e-07,-1.26684027961e-13,-1.82867015216e-21,-2.81490713168e-07,27.5,1.0
1111,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.16476260979e-14,-1.37897121018e-17,1.40745403832e-07,8.11723331982e-17,4.50305739163e-14,-5.80950064993e-17,1.40745309269e-07,-1.26678287505e-13,7.18970958524e-17,-2.81490713106e-07,27.5,1.0
1112,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.18119500085e-14,-2.02389199679e-16,1.40745403876e-07,2.50958300533e-16,4.51977348578e-14,-9.84674732731e-17,1.40745308998e-07,-1.27009752711e-13,3.00827177723e-16,-2.81490712878e-07,27.5,1.0
1113,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.11381964513e-14,-1.48231362078e-16,1.4074540401e-07,-1.12941314325e-17,4.4960921834e-14,-4.28123526559e-16,1.40745309237e-07,-1.26099203292e-13,5.76349002302e-16,-2.81490713252e-07,27.5,1.0
1114,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.13406229701e-14,8.80848819988e-17,1.40745403751e-07,-7.12641029176e-17,4.48470179778e-14,1.64672037103e-17,1.40745309382e-07,-1.26187710964e-13,-1.04559886615e-16,-2.81490713138e-07,27.5,1.0
1115,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.13405983178e-14,-8.80849902932e-17,1.40745403751e-07,7.1265040621e-17,4.48470165934e-14,-1.64702438898e-17,1.40745309382e-07,-1.26187695571e-13,1.0456094646e-16,-2.81490713138e-07,27.5,1.0
1116,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.11381833203e-14,1.48231511699e-16,1.4074540401e-07,1.12940586097e-17,4.49609144908e-14,4.28123482163e-16,1.40745309237e-07,-1.26099180058e-13,-5.76349499502e-16,-2.81490713252e-07,27.5,1.0
1117,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.18119221998e-14,2.02390812937e-16,1.40745403876e-07,-2.50956514355e-16,4.51977331205e-14,9.84640786434e-17,1.40745308998e-07,-1.27009745619e-13,-3.0082626427e-16,-2.81490712878e-07,27.5,1.0
1118,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.16476045509e-14,1.37890215279e-17,1.40745403832e-07,-8.11723784199e-17,4.50305712201e-14,5.80940308947e-17,1.40745309269e-07,-1.26678297527e-13,-7.1898425403e-17,-2.81490713106e-07,27.5,1.0
1119,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,8.15295088007e-14,-9.98562095716e-23,1.40745403987e-07,-3.6126143901e-22,4.51544329662e-14,-6.21703778516e-22,1.40745309177e-07,-1.26684030365e-13,-2.07277244339e-21,-2.81490713168e-07,27.5,1.0
1120,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.0228902267e-13,-4.54269982514e-22,1.40745375025e-07,8.12175847047e-23,4.88959991435e-14,-1.22748433024e-21,1.40745278008e-07,-1.51185105168e-13,2.26078801168e-22,-2.81490653036e-07,27.5,1.0
1121,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.02314225758e-13,-1.28040059537e-16,1.40745375024e-07,9.71020042921e-17,4.89896128517e-14,-2.64658318964e-16,1.40745277945e-07,-1.51303929758e-13,3.92695057632e-16,-2.81490652973e-07,27.5,1.0
1122,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.02071462208e-13,-1.51622597007e-16,1.4074537491e-07,9.42649485373e-17,4.88846592987e-14,-3.48361674409e-16,1.40745278218e-07,-1.50956152936e-13,4.99994267455e-16,-2.81490653131e-07,27.5,1.0
1123,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.01830997474e-13,-2.00321891064e-16,1.40745375003e-07,1.5781844513e-16,4.88480777294e-14,-5.03992998514e-16,1.40745278263e-07,-1.50679135729e-13,7.04322637467e-16,-2.8149065327e-07,27.5,1.0
1124,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.01534636323e-13,-1.35985817873e-17,1.40745374798e-07,6.54512773064e-17,4.87070269452e-14,-1.3666913577e-16,1.40745278542e-07,-1.50241721734e-13,1.50294553487e-16,-2.81490653344e-07,27.5,1.0
1125,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.01534616607e-13,1.35988267749e-17,1.40745374798e-07,-6.54508086068e-17,4.87070290675e-14,1.36667951105e-16,1.40745278542e-07,-1.50241715656e-13,-1.50293805464e-16,-2.81490653344e-07,27.5,1.0
1126,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.01830997406e-13,2.0032089678e-16,1.40745375003e-07,-1.57818204974e-16,4.88480769116e-14,5.03991231647e-16,1.40745278263e-07,-1.50679132863e-13,-7.04320819014e-16,-2.8149065327e-07,27.5,1.0
1127,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.02071467058e-13,1.51622922104e-16,1.4074537491e-07,-9.42649800457e-17,4.88846622801e-14,3.4835973195e-16,1.40745278218e-07,-1.50956191938e-13,-4.99992854379e-16,-2.81490653131e-07,27.5,1.0
1128,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.02314245099e-13,1.28040599972e-16,1.40745375024e-07,-9.71008722857e-17,4.89896076561e-14,2.64658878604e-16,1.40745277945e-07,-1.51303910745e-13,-3.92698359608e-16,-2.81490652973e-07,27.5,1.0
1129,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.02289021785e-13,-6.32702695724e-22,1.40745375025e-07,-1.8528361045e-23,4.88959973624e-14,-1.21864383744e-21,1.40745278008e-07,-1.51185111978e-13,5.3585794057e-23,-2.81490653036e-07,27.5,1.0
1130,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.16473833498e-13,3.12532099877e-22,1.40745335895e-07,2.27246870666e-22,5.10547931116e-14,1.31775364576e-21,1.40745251731e-07,-1.67528685875e-13,4.82585570417e-22,-2.81490587631e-07,27.5,1.0
1131,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15869543468e-13,1.03552298967e-16,1.40745335994e-07,3.67491059004e-17,5.08201272705e-14,5.08886163675e-16,1.40745251929e-07,-1.66689730762e-13,-6.12453317753e-16,-2.81490587928e-07,27.5,1.0
1132,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15870756484e-13,6.8250430498e-17,1.40745336135e-07,1.62241231099e-18,5.09102393515e-14,3.08681099815e-16,1.40745251757e-07,-1.66781055844e-13,-3.76906841599e-16,-2.81490587896e-07,27.5,1.0
1133,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15770365246e-13,1.44404597878e-16,1.4074533612e-07,-4.06113807168e-17,5.08547248238e-14,2.99440933383e-16,1.40745251773e-07,-1.66625154026e-13,-4.43842428644e-16,-2.81490587898e-07,27.5,1.0
1134,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15835813532e-13,5.57695725585e-17,1.40745336108e-07,9.0697271707e-18,5.09256847698e-14,1.7144500317e-16,1.40745251693e-07,-1.66761550084e-13,-2.27206011951e-16,-2.81490587806e-07,27.5,1.0
1135,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15835793058e-13,-5.57698841713e-17,1.40745336108e-07,-9.07035356695e-18,5.0925679946e-14,-1.71447337532e-16,1.40745251693e-07,-1.66761543548e-13,2.27206131536e-16,-2.81490587806e-07,27.5,1.0
1136,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15770367101e-13,-1.44404371445e-16,1.4074533612e-07,4.06117482047e-17,5.08547331781e-14,-2.99440057699e-16,1.40745251773e-07,-1.66625149371e-13,4.43843626505e-16,-2.81490587898e-07,27.5,1.0
1137,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15870757209e-13,-6.82494727586e-17,1.40745336135e-07,-1.62172303528e-18,5.09102339669e-14,-3.08681689776e-16,1.40745251757e-07,-1.66781062059e-13,3.76907289265e-16,-2.81490587896e-07,27.5,1.0
1138,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15869541056e-13,-1.03551978076e-16,1.40745335994e-07,-3.67490911242e-17,5.08201201055e-14,-5.08887167133e-16,1.40745251929e-07,-1.66689733373e-13,6.1245501085e-16,-2.81490587928e-07,27.5,1.0
1139,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.16473836631e-13,2.04223138421e-22,1.40745335895e-07,-9.01222970899e-23,5.10547929548e-14,1.65511731988e-21,1.40745251731e-07,-1.67528683929e-13,6.91781486036e-22,-2.81490587631e-07,27.5,1.0
1140,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20527852783e-13,-2.69303027142e-22,1.40745293803e-07,1.18616165032e-21,4.86125084017e-14,2.96641184828e-22,1.40745227151e-07,-1.69140407837e-13,2.2611369785e-21,-2.81490520957e-07,27.5,1.0
1141,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20733556495e-13,-3.96227381387e-17,1.40745293879e-07,1.68607661994e-16,4.87617471398e-14,1.55162130727e-16,1.40745226981e-07,-1.69495333844e-13,-1.15527302332e-16,-2.81490520862e-07,27.5,1.0
1142,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20887352555e-13,-8.05847883461e-17,1.40745293895e-07,2.38877251188e-16,4.89000377308e-14,-1.18590355695e-16,1.40745226894e-07,-1.69787434187e-13,1.99171259589e-16,-2.81490520791e-07,27.5,1.0
1143,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20676497895e-13,-6.00277904049e-17,1.40745293885e-07,2.1337510395e-16,4.88178396946e-14,-1.59738427391e-17,1.40745227002e-07,-1.69494352095e-13,7.5996255352e-17,-2.81490520888e-07,27.5,1.0
1144,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20838609576e-13,-1.69799064809e-17,1.4074529369e-07,-2.3866513854e-17,4.87826153456e-14,-8.60429290109e-17,1.40745227128e-07,-1.69621260237e-13,1.03018796433e-16,-2.81490520821e-07,27.5,1.0
1145,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20838614369e-13,1.69797553556e-17,1.4074529369e-07,2.38658265493e-17,4.87826147319e-14,8.60428213999e-17,1.40745227128e-07,-1.69621267358e-13,-1.03018027395e-16,-2.81490520821e-07,27.5,1.0
1146,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20676497118e-13,6.00285260366e-17,1.40745293885e-07,-2.13375098956e-16,4.88178357951e-14,1.59733908432e-17,1.40745227001e-07,-1.69494362861e-13,-7.59959214231e-17,-2.81490520888e-07,27.5,1.0
1147,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20887344731e-13,8.05851498685e-17,1.40745293895e-07,-2.38876428135e-16,4.89000467506e-14,1.18590134583e-16,1.40745226894e-07,-1.69787427307e-13,-1.99171612155e-16,-2.81490520791e-07,27.5,1.0
1148,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.2073353812e-13,3.96225585629e-17,1.40745293879e-07,-1.68607283723e-16,4.87617391747e-14,-1.55162714238e-16,1.40745226981e-07,-1.69495344188e-13,1.1552931939e-16,-2.81490520862e-07,27.5,1.0
1149,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.20527852417e-13,-3.18606707501e-22,1.40745293803e-07,1.23215014588e-21,4.86125080584e-14,2.43824410247e-22,1.40745227151e-07,-1.69140409087e-13,2.31785054925e-21,-2.81490520957e-07,27.5,1.0
1150,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15235260373e-13,-7.49947469617e-23,1.40745251613e-07,-2.89931651461e-22,4.32315040778e-14,-3.97253489179e-22,1.40745204605e-07,-1.58466768716e-13,7.59535979257e-22,-2.81490456224e-07,27.5,1.0
1151,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15238598172e-13,4.95170558546e-17,1.40745251565e-07,-1.4594564641e-17,4.32641097243e-14,1.08975610736e-16,1.40745204659e-07,-1.58502711124e-13,-1.58495432555e-16,-2.81490456229e-07,27.5,1.0
1152,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15182600279e-13,1.05619984596e-17,1.40745251571e-07,2.83428938741e-17,4.32479840984e-14,4.09279124288e-17,1.40745204665e-07,-1.58430599867e-13,-5.14938440708e-17,-2.81490456242e-07,27.5,1.0
1153,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15031579388e-13,-4.17942819297e-17,1.40745251545e-07,8.03910561867e-17,4.31905809893e-14,-1.92167983216e-16,1.40745204716e-07,-1.5822215357e-13,2.3398937995e-16,-2.81490456266e-07,27.5,1.0
1154,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.14988187147e-13,-8.18264185182e-17,1.40745251616e-07,1.28437397619e-16,4.32061630277e-14,-1.75773967616e-16,1.40745204642e-07,-1.58194348731e-13,2.57597530814e-16,-2.81490456263e-07,27.5,1.0
1155,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.14988210747e-13,8.18261886226e-17,1.40745251616e-07,-1.28438125678e-16,4.3206169719e-14,1.75773069518e-16,1.40745204642e-07,-1.58194339305e-13,-2.5759788466e-16,-2.81490456263e-07,27.5,1.0
1156,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15031589829e-13,4.17948166212e-17,1.40745251545e-07,-8.03907832204e-17,4.31905792525e-14,1.92169344507e-16,1.40745204716e-07,-1.58222161552e-13,-2.33988244089e-16,-2.81490456266e-07,27.5,1.0
1157,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15182592337e-13,-1.05623909196e-17,1.40745251571e-07,-2.83426690038e-17,4.32479864718e-14,-4.09290052184e-17,1.40745204665e-07,-1.58430586477e-13,5.14954054453e-17,-2.81490456242e-07,27.5,1.0
1158,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15238598795e-13,-4.95171055695e-17,1.40745251565e-07,1.4592171807e-17,4.32641045472e-14,-1.08976820213e-16,1.40745204659e-07,-1.5850270334e-13,1.5849759201e-16,-2.81490456229e-07,27.5,1.0
1159,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.15235258542e-13,-3.02954899348e-22,1.40745251613e-07,-2.62048233117e-23,4.32315047069e-14,3.53723109443e-22,1.40745204605e-07,-1.58466764858e-13,6.05825788164e-22,-2.81490456224e-07,27.5,1.0
1160,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03421478875e-13,-5.45175839364e-23,1.40745212301e-07,-4.94910884661e-23,3.61103579013e-14,-4.56119021989e-22,1.4074518557e-07,-1.39531799796e-13,-4.5421909152e-22,-2.81490397876e-07,27.5,1.0
1161,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03441154979e-13,8.13625761456e-18,1.40745212391e-07,-4.06685294056e-17,3.6170765821e-14,5.41101410717e-17,1.40745185426e-07,-1.39611878493e-13,-6.22551229222e-17,-2.81490397822e-07,27.5,1.0
1162,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03441229783e-13,-4.73716204533e-17,1.40745212391e-07,-5.73118864311e-17,3.61706620027e-14,-1.16666983622e-16,1.40745185426e-07,-1.39611876184e-13,1.64017432742e-16,-2.81490397822e-07,27.5,1.0
1163,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03557714569e-13,-5.34724128781e-17,1.40745212458e-07,2.29726809793e-17,3.62311718153e-14,-2.47888587652e-16,1.40745185359e-07,-1.39788866092e-13,3.01352552483e-16,-2.81490397821e-07,27.5,1.0
1164,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03525820472e-13,-1.61832560312e-17,1.4074521247e-07,-4.93243683105e-17,3.62608942283e-14,-1.59590641736e-16,1.40745185405e-07,-1.39786692475e-13,1.75753147881e-16,-2.81490397879e-07,27.5,1.0
1165,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.0352581479e-13,1.61827756339e-17,1.4074521247e-07,4.93239131366e-17,3.62608982733e-14,1.59591345515e-16,1.40745185405e-07,-1.39786697992e-13,-1.75753201996e-16,-2.81490397879e-07,27.5,1.0
1166,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03557736545e-13,5.34724185335e-17,1.40745212458e-07,-2.29736460535e-17,3.62311722335e-14,2.4788762946e-16,1.40745185359e-07,-1.39788854162e-13,-3.01353852362e-16,-2.81490397821e-07,27.5,1.0
1167,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03441223925e-13,4.73728530986e-17,1.40745212391e-07,5.73135070911e-17,3.6170657947e-14,1.16665315528e-16,1.40745185426e-07,-1.39611857427e-13,-1.64017891611e-16,-2.81490397822e-07,27.5,1.0
1168,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03441169236e-13,-8.1361196006e-18,1.40745212391e-07,4.06686273732e-17,3.61707662077e-14,-5.41093627109e-17,1.40745185426e-07,-1.39611882093e-13,6.22562568091e-17,-2.81490397821e-07,27.5,1.0
1169,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,1.03421479086e-13,-1.15157435317e-22,1.40745212301e-07,4.56888041465e-23,3.61103583345e-14,-1.13020013539e-22,1.4074518557e-07,-1.39531800344e-13,-8.86181854683e-22,-2.81490397876e-07,27.5,1.0
1170,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.98099860307e-14,2.23857368859e-22,1.40745185185e-07,1.56830697642e-22,2.32615619622e-14,-8.29658923216e-22,1.40745168103e-07,-9.30715419627e-14,6.56141633862e-22,-2.81490353292e-07,27.5,1.0
1171,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97972158847e-14,-4.75319442495e-17,1.40745185189e-07,-7.23201461936e-18,2.32751567085e-14,-1.19315663697e-16,1.40745168082e-07,-9.30723555955e-14,1.6683821155e-16,-2.81490353276e-07,27.5,1.0
1172,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97554296976e-14,-3.88428005291e-17,1.40745185254e-07,5.00526260252e-17,2.32663663809e-14,-1.05658653512e-17,1.40745167994e-07,-9.30217775542e-14,4.93986674309e-17,-2.81490353253e-07,27.5,1.0
1173,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97558022695e-14,-7.80676821187e-17,1.40745185253e-07,5.26123629652e-17,2.326632164e-14,-1.40193555979e-16,1.40745167995e-07,-9.30221062779e-14,2.18265496936e-16,-2.81490353253e-07,27.5,1.0
1174,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97389266846e-14,-4.40532288765e-17,1.4074518523e-07,-1.09075095784e-17,2.32359523153e-14,-8.18123350744e-17,1.40745168077e-07,-9.29748715422e-14,1.25856033417e-16,-2.81490353312e-07,27.5,1.0
1175,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97389335004e-14,4.40528618983e-17,1.4074518523e-07,1.09086344229e-17,2.32359500108e-14,8.18134489151e-17,1.40745168077e-07,-9.29748685954e-14,-1.25855681832e-16,-2.81490353312e-07,27.5,1.0
1176,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97558063198e-14,7.80679366682e-17,1.40745185253e-07,-5.26107433778e-17,2.32663194955e-14,1.4019155193e-16,1.40745167995e-07,-9.30221107593e-14,-2.18264474266e-16,-2.81490353253e-07,27.5,1.0
1177,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97554299027e-14,3.8843388556e-17,1.40745185254e-07,-5.00527828761e-17,2.32663639191e-14,1.05659731691e-17,1.40745167994e-07,-9.3021769598e-14,-4.93985040465e-17,-2.81490353253e-07,27.5,1.0
1178,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.97972141292e-14,4.75319583604e-17,1.40745185189e-07,7.23318241905e-18,2.32751577015e-14,1.19316272272e-16,1.40745168082e-07,-9.30723541463e-14,-1.66836417039e-16,-2.81490353276e-07,27.5,1.0
1179,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,6.98099859344e-14,2.17694711737e-22,1.40745185185e-07,2.88608485599e-23,2.32615619413e-14,-7.08396184121e-22,1.40745168103e-07,-9.30715423736e-14,3.81918336104e-22,-2.81490353292e-07,27.5,1.0
1180,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio27.5-height260000-pole.txt,3.61990593364e-14,-4.68112333078e-22,1.40745164972e-07,1.13614549604e-22,1.22258211072e-14,-1.2810701243e-21,1.40745158043e-07,-4.84249134801e-14,2.87495346063e-22,-2.81490323015e-07,27.5,1.0
